content,date,datetime,hotel_name,purpose,review_title,review_url,reviewer_location,reviewer_name,tips
ホステルを利用させて頂いた事が無くて少し不安でしたが こちらは全く何の心配も無い素敵なホステルでした！休む所も快適ですし シャワーも24時間使えます 夜出掛けて帰りが迷ってしまいましたが遅いのに迎えに出て来て下さいました 共用スペースも充実していて冷蔵庫も使わせて頂けますし 朝食にはシリアルが自由に戴けます ホステルのイメージがこちらで一新しました！,2018-06-08,2018-06-08 02:28:31,福宿-FUKU HOSTEL-NAGOMI,2018年5月,あまり,https://www.tripadvisor.jp/ShowUserReviews-g298566-d10378954-r583192929-Fuku_Hostel_Nagomi-Osaka_Osaka_Prefecture_Kinki.html,日本,sanamama2003,
たくさんの本に、おいしいコーヒー、素敵なスタッフ。,2018-06-08,2018-06-08 02:28:31,The Dorm Hostel Osaka,2017年9月、出張としての旅行,おしゃれで落ち着く！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11872868-r539277481-The_Dorm_Hostel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,大阪府,Saki M, 女性専用フロアがあるので女性の１人泊でも安心です。 
心斎橋からほど近く、便利です。価格も安く利用しやすいですが、ちょっと公式の写真は盛りすぎ。あそこまでおしゃれじゃないです。,2018-06-08,2018-06-08 02:28:32,The Dorm Hostel Osaka,2017年12月、友達との旅行,便利な場所,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11872868-r545662214-The_Dorm_Hostel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,静岡県,KA-GOMIZERO,
初めて利用しましたが、公式の写真で期待が高まっていたため、到着してから何かとがっかりしてしまいました。写真だととてもシックでカッコ良い空間でしたが、着いてみると、入り口はチープ感がすごく、館内も本棚の本はぐしゃぐしゃだったり、とても残念。一番ショックだったのは、バスルーム脱衣所にある、珪藻土のバスマットがカビだらけだったこと。汚すぎて使えませんでした。早くあたらしいものに購入してほしいです。,2018-06-08,2018-06-08 02:28:32,The Dorm Hostel Osaka,2017年12月、一人での旅行,残念,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11872868-r547755009-The_Dorm_Hostel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,静岡県,yhok233,
海外に行く前泊で利用しました。,2018-06-08,2018-06-08 02:28:32,ドロップイン大阪,2017年11月、一人での旅行,格安で空港までのアクセスがいい,https://www.tripadvisor.jp/ShowUserReviews-g298566-d7020939-r558053416-Drop_Inn_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"鳥取市, 鳥取県",584morimotot,
二段ベッドから出づらく難儀しましたが他は文句なしです。,2018-06-08,2018-06-08 02:28:32,The Dorm Hostel Osaka,2017年11月、一人での旅行,二段ベッド,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11872868-r541469273-The_Dorm_Hostel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,大阪府,TAKAMASA S, 女性専用フロアがあるので女性の１人泊でも安心です。 
大阪で用事があったので価格が安かったので利用しました。安いので海外のゲストハウスのようなパイプベッドが並んだ部屋を想像していましたがむしろカプセルホテルに近いタイプの部屋でプライバシーも保てました。,2018-06-08,2018-06-08 02:28:32,ドロップイン大阪,2017年11月、一人での旅行,予想したより快適なホステル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d7020939-r558212944-Drop_Inn_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"鳥取市, 鳥取県",Usuusu1, ドミトリーでもプライバシーが保てる 
2700円で、シャワーと寝室、談話室などが使えて朝ごはんまで頂けるとは思っていませんでした。寝室は鍵のかかる部屋ではなくカーテンで閉めるものでしたが、隣の部屋とは壁で仕切られており、快適でした。部屋には布団一式と貴重品入れと棚とライト、コンセントがあり、一晩を過ごすのに必要十分な環境でした。談話室の雰囲気も良く、寮のようで楽しかったです。,2018-06-08,2018-06-08 02:28:32,ドロップイン大阪,2018年3月、友達との旅行,コストパフォーマンスが良すぎる,https://www.tripadvisor.jp/ShowUserReviews-g298566-d7020939-r564612885-Drop_Inn_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"吹田市, 大阪府",mioten1105, ドミトリーでもプライバシーが保てる 
建物の外観とは裏腹に内装はとてもきれいで清掃も行き届いていました。客室も十分な広さがあり窮屈感はなかったです。ラウンジもついていて自由に使用でき何人もの宿泊客が利用していました。その空間には様々なパンフレットやホテル側のおもてなしがあり県外や、外国の宿泊者でも情報収集が出来て旅行・宿泊の拠点になると感じました。,2018-06-08,2018-06-08 02:28:32,ドロップイン大阪,2018年4月、出張としての旅行,宿泊した感想,https://www.tripadvisor.jp/ShowUserReviews-g298566-d7020939-r574060591-Drop_Inn_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"鳥取市, 鳥取県",masakiotakaki, ドミトリーでもプライバシーが保てる 
個人スペースは棚やハンガーがあり使い勝手が良く、壁も、これまで泊まったドミトリーと比べて、少し遮音性が高いように感じました。快適でした。,2018-06-08,2018-06-08 02:28:32,ドロップイン大阪,2017年5月、一人での旅行,便利で居心地がいい宿でした。,https://www.tripadvisor.jp/ShowUserReviews-g298566-d7020939-r531404573-Drop_Inn_Osaka-Osaka_Osaka_Prefecture_Kinki.html,埼玉県,よよこ,
GWに友だち親子と4人部屋を2部屋貸切で宿泊しました。スタッフも親切で、困ったことがあっても速やかに対応してもらえ良かったです。共用スペースも清潔で使いやすく、とても快適に過ごせました。また利用したいです。,2018-06-08,2018-06-08 02:28:32,大阪ゲストハウスネスト,2018年5月、友達との旅行,とても良かった,https://www.tripadvisor.jp/ShowUserReviews-g298566-d10449009-r579744413-Osaka_Guesthouse_Nest-Osaka_Osaka_Prefecture_Kinki.html,"神戸市, 兵庫県",kterani504, 歯ブラシやタオル身の回りで居るものはすべて持参する事！冷蔵庫もありません。 
場所は駅から近くて、ごはん屋さんも周りにいっぱいあってよかったです。ただ、今まで宿泊したゲストハウスは何フロアもあるような所だったので、ワンフロアっていうのが狭くてちょっとびっくりしました。アットホームな感じと言えばそれもそうでしたが。また、女性専用ドミトリーを予約しましたが、パスワードもなく誰でも入れちゃうのはあんまり意味が無いのかなと思いました。でも、安い値段で泊まれるなら全然おっけー！また利用したいです。,2018-06-08,2018-06-08 02:28:32,福宿 Fuku Hostel,2017年12月、友達との旅行,駅近！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d8756466-r547167460-Fuku_Hostel-Osaka_Osaka_Prefecture_Kinki.html,,natemam,
入ってびっくりしたのが囲炉裏がありほんとよかったです。関西に来ることよくありますけどいいホステルに泊まれたので僕として☆5以上です。,2018-06-08,2018-06-08 02:28:32,福宿 Fuku Hostel,2018年5月、一人での旅行,広くて素敵なホステルです！！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d8756466-r578919082-Fuku_Hostel-Osaka_Osaka_Prefecture_Kinki.html,,38syo,
店員さんとホテルの雰囲気がばっちりとあっていて,2018-06-08,2018-06-08 02:28:32,福宿 Fuku Hostel,2018年3月、一人での旅行,とても良い大阪最高,https://www.tripadvisor.jp/ShowUserReviews-g298566-d8756466-r566599423-Fuku_Hostel-Osaka_Osaka_Prefecture_Kinki.html,,Motoki Y,
日本橋駅の出口すぐで、1階にコンビニもありアクセスも便利さも最高です！,2018-06-08,2018-06-08 02:28:32,福宿 Fuku Hostel,2018年5月、一人での旅行,最高です！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d8756466-r581418946-Fuku_Hostel-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",ロッキー16,
ライブが京セラドームであり、次の日がユニバに行く予定でしたので駅チカで泊まりやすい所を探していたところ、オシャレなホテルを見つけ、カフェバーも気になってました！ホントに写真通り綺麗でスタッフの方も親切でした。コーヒーも美味しかったです！長く滞在したくなるようなホテルでした。部屋着があると100点かなと思います☆また利用したいです。,2018-06-08,2018-06-08 02:28:33,Hostel JIN,2018年4月、友達との旅行,とっても良かったです！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d12158357-r576180244-Hostel_JIN-Osaka_Osaka_Prefecture_Kinki.html,,まー か, 同室者に恵まれるかがポイント。 
設備やスタッフには問題なかったが、同室者の独り言が夜中じゅう響き渡る。他のゲストがキレて注意したが、しばらく経つと独り言再開。折角の旅行が寝不足で行く羽目に。,2018-06-08,2018-06-08 02:28:33,Hostel JIN,2018年3月、友達との旅行,寝不足,https://www.tripadvisor.jp/ShowUserReviews-g298566-d12158357-r575597498-Hostel_JIN-Osaka_Osaka_Prefecture_Kinki.html,,kt0t0k, 同室者に恵まれるかがポイント。 
難波駅からの宿まで来ましたが。方向音痴の自分でも悩まず着けましたし。女性専用スペースを利用し安心…スタッフの方対応が丁寧で親切嬉しいです。次も利用したいと思います。,2018-06-08,2018-06-08 02:28:33,福宿 Fuku Hostel,2018年4月、一人での旅行,初めての利用,https://www.tripadvisor.jp/ShowUserReviews-g298566-d8756466-r572968440-Fuku_Hostel-Osaka_Osaka_Prefecture_Kinki.html,,はなこ2018,
スタッフも親切でとてもよい滞在になりました。駅にも近く、便利な場所でした。また利用したいです。ありがとうございました。,2018-06-08,2018-06-08 02:28:33,Hostel JIN,2018年3月、友達との旅行,最高でした！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d12158357-r576784826-Hostel_JIN-Osaka_Osaka_Prefecture_Kinki.html,,snowwhiteyuki0809, 同室者に恵まれるかがポイント。 
子供たちがまだ地理を勉強していないので、大阪を実感するのにどうしたら良いのかな？と思っていたところ、スタッフさん達がいっぱいチビズと話をしてくださって、子供たちが大阪に来た実感も湧き…帰りたくないと泣かれてしまうほど大好きな場所となりました。今度は旅行としてではなく、JINに遊びに行くと言ってます！本当に楽しい時間をありがとうございました(৹ᵒ̴̶̷᷄﹏ᵒ̴̶̷᷅৹),2018-06-08,2018-06-08 02:28:33,Hostel JIN,2018年5月、家族旅行,大阪の家💕,https://www.tripadvisor.jp/ShowUserReviews-g298566-d12158357-r580265270-Hostel_JIN-Osaka_Osaka_Prefecture_Kinki.html,,minayuki251912, 同室者に恵まれるかがポイント。 
デラックスツインルームは、マンションの一室で、とてもきれいで快適でした。,2018-06-08,2018-06-08 02:28:33,Hostel JIN,2018年5月、家族旅行,快適,https://www.tripadvisor.jp/ShowUserReviews-g298566-d12158357-r580178577-Hostel_JIN-Osaka_Osaka_Prefecture_Kinki.html,,ueri106pon, 同室者に恵まれるかがポイント。 
和室(個室)を利用しました。６畳＋４畳半程度の広々した部屋で清掃も行き届いており快適でした。ホステルの利用が初めてで、部屋に鍵がかかるか不安でしたが、扉に１つ付いておりホッとしました。気になった点は、モダンな雰囲気を出すためか、照明が少し暗かったことです。また、部屋には歯ブラシの備え付けがないので持参しましょう。あと、スタッフさんの対応が素晴らしと思いました。,2018-06-08,2018-06-08 02:28:33,ホステルロクヨンオオサカ,2015年8月,意外と良かった！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1648354-r419649610-Hostel_64_Osaka-Osaka_Osaka_Prefecture_Kinki.html,群馬,群馬県を愛する者,
